https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1693440000,2023-08-31 00:00:00,BTC/USDT,27303,27572,25682,25944,68.31564296,1772381.0409542401
1693353600,2023-08-30 00:00:00,BTC/USDT,27735,27762,27013,27303,41.10954415,1122413.88392745
1693267200,2023-08-29 00:00:00,BTC/USDT,26109,28126,25924,27740,63.13047349,1751239.3346126
1693180800,2023-08-28 00:00:00,BTC/USDT,26079,26245,25865,26115,9.09184811,237433.61339265003
1693094400,2023-08-27 00:00:00,BTC/USDT,26033,26167,25978,26079,2.10814546,54978.325451339995
1693008000,2023-08-26 00:00:00,BTC/USDT,26070,26118,25996,26014,2.09800466,54577.493225239996
1692921600,2023-08-25 00:00:00,BTC/USDT,26180,26285,25830,26049,9.34572984,243446.91660216002
1692835200,2023-08-24 00:00:00,BTC/USDT,26509,26569,25944,26168,10.59686196,277298.68376928
1692748800,2023-08-23 00:00:00,BTC/USDT,26090,26817,25841,26435,26.23837129,693611.34505115
1692662400,2023-08-22 00:00:00,BTC/USDT,26111,26122,25354,26009,29.88573249,777298.0163324099
1692576000,2023-08-21 00:00:00,BTC/USDT,26129,26248,25813,26128,20.73809554,541844.9602691199
1692489600,2023-08-20 00:00:00,BTC/USDT,26082,26282,25980,26157,8.43274303,220575.25943570997
1692403200,2023-08-19 00:00:00,BTC/USDT,26064,26264,25805,26105,21.15687730,552300.2819165001
1692316800,2023-08-18 00:00:00,BTC/USDT,26606,26797,25615,26030,57.30113093,1491548.4381079
1692230400,2023-08-17 00:00:00,BTC/USDT,28700,28758,25800,26660,132.64605801,3536343.9065465997
1692144000,2023-08-16 00:00:00,BTC/USDT,29225,29260,28741,28752,20.08854685,577585.8990312
1692057600,2023-08-15 00:00:00,BTC/USDT,29439,29494,29071,29202,19.70754336,575499.68119872
1691971200,2023-08-14 00:00:00,BTC/USDT,29285,29696,29101,29432,18.49336818,544296.81227376
1691884800,2023-08-13 00:00:00,BTC/USDT,29428,29455,29271,29300,3.51303971,102932.063503
1691798400,2023-08-12 00:00:00,BTC/USDT,29414,29482,29383,29433,3.96382365,116667.22149045
1691712000,2023-08-11 00:00:00,BTC/USDT,29484,29550,29260,29429,10.35354315,304694.42136135
1691625600,2023-08-10 00:00:00,BTC/USDT,29585,29735,29357,29479,10.48350905,309043.36328495
1691539200,2023-08-09 00:00:00,BTC/USDT,29828,30131,29400,29593,27.02844389,799852.74003677
1691452800,2023-08-08 00:00:00,BTC/USDT,29213,30200,29154,29785,34.02558136,1013451.9408075999
1691366400,2023-08-07 00:00:00,BTC/USDT,29082,29277,28700,29208,34.57530041,1009875.3743752799
1691280000,2023-08-06 00:00:00,BTC/USDT,29059,29200,28990,29090,5.29199846,153944.2352014
1691193600,2023-08-05 00:00:00,BTC/USDT,29123,29132,29001,29078,54.82839325,1594300.0189234999
1691107200,2023-08-04 00:00:00,BTC/USDT,29181,29311,28813,29063,9.46039517,274947.46482571
1691020800,2023-08-03 00:00:00,BTC/USDT,29187,29429,28963,29214,20.52709769,599678.63191566
1690934400,2023-08-02 00:00:00,BTC/USDT,29729,30025,28952,29158,33.93746670,989548.6540386
1690848000,2023-08-01 00:00:00,BTC/USDT,29226,29700,28598,29660,99.13049540,2940210.493564
1690761600,2023-07-31 00:00:00,BTC/USDT,29307,29500,29133,29233,25.02230734,731477.11047022
1690675200,2023-07-30 00:00:00,BTC/USDT,29351,29442,28995,29281,19.25544348,563818.64053788
1690588800,2023-07-29 00:00:00,BTC/USDT,29344,29398,29259,29358,3.57098895,104837.09359409999
1690502400,2023-07-28 00:00:00,BTC/USDT,29224,29528,29132,29320,36.32202230,1064961.693836
1690416000,2023-07-27 00:00:00,BTC/USDT,29316,29548,29078,29203,47.04072395,1373730.26151185
1690329600,2023-07-26 00:00:00,BTC/USDT,29217,29675,29102,29316,20.28941573,594804.5115406801
1690243200,2023-07-25 00:00:00,BTC/USDT,29169,29369,29065,29221,11.96702381,349688.40275201004
1690156800,2023-07-24 00:00:00,BTC/USDT,30101,30101,28870,29186,37.98147824,1108527.42391264
1690070400,2023-07-23 00:00:00,BTC/USDT,29784,30340,29771,30085,9.43236458,283772.6883893
1689984000,2023-07-22 00:00:00,BTC/USDT,29907,29987,29627,29783,4.95898302,147693.39128466
1689897600,2023-07-21 00:00:00,BTC/USDT,29806,30030,29734,29914,10.11323180,302527.2160652
1689811200,2023-07-20 00:00:00,BTC/USDT,29909,30420,29572,29798,20.96739956,624786.57208888
1689724800,2023-07-19 00:00:00,BTC/USDT,29854,30192,29788,29922,17.09108583,511399.47020526003
1689638400,2023-07-18 00:00:00,BTC/USDT,30141,30239,29513,29856,19.75773810,589887.0287136
1689552000,2023-07-17 00:00:00,BTC/USDT,30231,30331,29665,30140,18.32625102,552353.2057428
1689465600,2023-07-16 00:00:00,BTC/USDT,30292,30439,30058,30233,9.11810515,275667.67299995
1689379200,2023-07-15 00:00:00,BTC/USDT,30294,30386,30238,30284,48.82950503,1478752.73032852
1689292800,2023-07-14 00:00:00,BTC/USDT,31461,31616,29935,30315,55.08639477,1669944.05745255
1689206400,2023-07-13 00:00:00,BTC/USDT,30385,31800,30262,31461,99.79961784,3139795.77686424
1689120000,2023-07-12 00:00:00,BTC/USDT,30616,30973,30224,30384,30.44330109,924989.26031856
1689033600,2023-07-11 00:00:00,BTC/USDT,30416,30800,30313,30616,17.36051387,531509.49264392
1688947200,2023-07-10 00:00:00,BTC/USDT,30165,31019,29939,30379,19.66402237,597373.3355782301
1688860800,2023-07-09 00:00:00,BTC/USDT,30311,30446,30096,30139,4.77618615,143949.47437485
1688774400,2023-07-08 00:00:00,BTC/USDT,30329,30365,30063,30262,9.32035835,282052.6843877
1688688000,2023-07-07 00:00:00,BTC/USDT,29886,30434,29700,30332,16.27653251,493699.78409331996
1688601600,2023-07-06 00:00:00,BTC/USDT,30497,31488,29862,29885,85.36171105,2551034.73472925
1688515200,2023-07-05 00:00:00,BTC/USDT,30763,30868,30204,30489,26.01829128,793271.68283592
1688428800,2023-07-04 00:00:00,BTC/USDT,31162,31323,30650,30765,18.88746760,581072.940714
1688342400,2023-07-03 00:00:00,BTC/USDT,30620,31382,30586,31117,25.61593880,797091.1676396
1688256000,2023-07-02 00:00:00,BTC/USDT,30585,30780,30185,30569,18.82793098,575551.0221276201
1688169600,2023-07-01 00:00:00,BTC/USDT,30469,30656,30320,30583,14.64778365,447973.16736794997
1688083200,2023-06-30 00:00:00,BTC/USDT,30446,31500,29533,30472,76.21704405,2322485.7662915997
1687996800,2023-06-29 00:00:00,BTC/USDT,30102,30832,30069,30484,38.04743813,1159838.10395492
1687910400,2023-06-28 00:00:00,BTC/USDT,30677,30677,29848,30063,95.17857926,2861353.62829338
1687824000,2023-06-27 00:00:00,BTC/USDT,30265,30977,30223,30677,44.88728965,1377007.38459305
1687737600,2023-06-26 00:00:00,BTC/USDT,30466,30650,29927,30276,39.12695911,1184607.81401436
1687651200,2023-06-25 00:00:00,BTC/USDT,30528,31037,30285,30448,17.91398329,545444.96321392
1687564800,2023-06-24 00:00:00,BTC/USDT,30651,30796,30281,30527,23.11173841,705532.03844207
1687478400,2023-06-23 00:00:00,BTC/USDT,29889,31500,29795,30674,129.85886864,3983290.93666336
1687392000,2023-06-22 00:00:00,BTC/USDT,29991,30500,29550,29886,97.42339568,2911595.60329248
1687305600,2023-06-21 00:00:00,BTC/USDT,28309,30784,28272,30006,140.72700289,4222654.44871734
1687219200,2023-06-20 00:00:00,BTC/USDT,26816,28384,26669,28312,61.39411313,1738190.13093656
1687132800,2023-06-19 00:00:00,BTC/USDT,26343,27061,26250,26774,27.26854414,730088.00080436
1687046400,2023-06-18 00:00:00,BTC/USDT,26512,26701,26253,26343,11.33054067,298480.43286980997
1686960000,2023-06-17 00:00:00,BTC/USDT,26344,26833,26227,26518,26.75214505,709413.3824358999
1686873600,2023-06-16 00:00:00,BTC/USDT,25553,26518,25196,26343,77.91738554,2052577.68728022
1686787200,2023-06-15 00:00:00,BTC/USDT,25130,25714,24805,25595,68.49797127,1753205.57465565
1686700800,2023-06-14 00:00:00,BTC/USDT,25937,26087,24838,25130,108.79621071,2734048.7751423
1686614400,2023-06-13 00:00:00,BTC/USDT,25913,26394,25716,25924,32.41491251,840324.19190924
1686528000,2023-06-12 00:00:00,BTC/USDT,25929,26086,25633,25908,12.73482170,329933.7606036
1686441600,2023-06-11 00:00:00,BTC/USDT,25847,26189,25637,25929,16.65458265,431836.6735318499
1686355200,2023-06-10 00:00:00,BTC/USDT,26477,26533,25385,25840,70.14882092,1812645.5325728
1686268800,2023-06-09 00:00:00,BTC/USDT,26491,26751,26274,26465,20.87556834,552471.9161181
1686182400,2023-06-08 00:00:00,BTC/USDT,26334,26816,26218,26520,51.59272516,1368239.0712432
1686096000,2023-06-07 00:00:00,BTC/USDT,27235,27375,26136,26368,44.72371317,1179274.86886656
1686009600,2023-06-06 00:00:00,BTC/USDT,25729,27347,25350,27226,73.35990411,1997296.74929886
1685923200,2023-06-05 00:00:00,BTC/USDT,27113,27129,25391,25750,156.51524020,4030267.43515
1685836800,2023-06-04 00:00:00,BTC/USDT,27064,27448,26958,27118,8.22324168,222997.86787823998
1685750400,2023-06-03 00:00:00,BTC/USDT,27234,27326,26948,27075,13.26372488,359115.351126
1685664000,2023-06-02 00:00:00,BTC/USDT,26817,27294,26556,27239,28.01184771,763014.7197726901
1685577600,2023-06-01 00:00:00,BTC/USDT,27223,27351,26620,26813,49.49428953,1327090.38516789
1685491200,2023-05-31 00:00:00,BTC/USDT,27692,27827,26843,27220,77.09735745,2098590.0697890003
1685404800,2023-05-30 00:00:00,BTC/USDT,27739,28037,27554,27684,38.68108322,1070847.10786248
1685318400,2023-05-29 00:00:00,BTC/USDT,28082,28432,27542,27750,55.76401318,1547451.365745
1685232000,2023-05-28 00:00:00,BTC/USDT,26844,28249,26793,28077,63.70123551,1788539.58941427
1685145600,2023-05-27 00:00:00,BTC/USDT,26702,26886,26578,26857,6.62582175,177949.69473975
1685059200,2023-05-26 00:00:00,BTC/USDT,26482,26921,26334,26713,20.20304829,539684.0289707701
1684972800,2023-05-25 00:00:00,BTC/USDT,26319,26621,25897,26474,34.15863467,904315.69425358
1684886400,2023-05-24 00:00:00,BTC/USDT,27203,27203,26085,26339,63.55954254,1674094.79096106
1684800000,2023-05-23 00:00:00,BTC/USDT,26847,27479,26817,27235,32.03784056,872550.5876516
1684713600,2023-05-22 00:00:00,BTC/USDT,26695,27073,26543,26848,22.24644290,597272.4989792
1684627200,2023-05-21 00:00:00,BTC/USDT,27100,27253,26674,26782,9.37337527,251037.73648114002
1684540800,2023-05-20 00:00:00,BTC/USDT,26885,27144,26844,27088,6.30899886,170898.16111968
1684454400,2023-05-19 00:00:00,BTC/USDT,26816,27165,26653,26875,11.95962607,321414.95063125
1684368000,2023-05-18 00:00:00,BTC/USDT,27408,27468,26372,26818,47.19337259,1265631.8661186201
1684281600,2023-05-17 00:00:00,BTC/USDT,27036,27487,26561,27408,41.07549062,1125797.04691296
1684195200,2023-05-16 00:00:00,BTC/USDT,27153,27288,26881,27022,37.06440184,1001554.26652048
1684108800,2023-05-15 00:00:00,BTC/USDT,26927,27651,26733,27180,97.60245407,2652834.7016225997
1684022400,2023-05-14 00:00:00,BTC/USDT,26779,27183,26582,26900,25.34934098,681897.2723620001
1683936000,2023-05-13 00:00:00,BTC/USDT,26772,27047,26698,26770,31.39763593,840514.7138461
1683849600,2023-05-12 00:00:00,BTC/USDT,26965,27067,25830,26801,91.59463298,2454827.75849698
1683763200,2023-05-11 00:00:00,BTC/USDT,27579,27621,26726,26995,107.20811871,2894083.16457645
1683676800,2023-05-10 00:00:00,BTC/USDT,27632,28310,26798,27635,237.41670194,6561010.5581118995
1683590400,2023-05-09 00:00:00,BTC/USDT,27651,27809,27361,27629,43.01695017,1188515.31624693
1683504000,2023-05-08 00:00:00,BTC/USDT,28529,28624,27288,27685,71.11787772,1968898.4446782
1683417600,2023-05-07 00:00:00,BTC/USDT,28856,29113,28400,28428,56.28500262,1600070.05448136
1683331200,2023-05-06 00:00:00,BTC/USDT,29495,29804,28360,28868,93.04096350,2685906.534318
1683244800,2023-05-05 00:00:00,BTC/USDT,28837,29651,28814,29501,55.40161417,1634403.01962917
1683158400,2023-05-04 00:00:00,BTC/USDT,29055,29361,28679,28840,32.57439690,939445.6065960001
1683072000,2023-05-03 00:00:00,BTC/USDT,28658,29263,28118,28996,67.99821225,1971676.1624009998
1682985600,2023-05-02 00:00:00,BTC/USDT,27989,28869,27901,28661,87.12306896,2497034.27946256
1682899200,2023-05-01 00:00:00,BTC/USDT,29232,29324,27677,28075,128.38491598,3604406.5161384996
1682812800,2023-04-30 00:00:00,BTC/USDT,29120,29952,29120,29223,35.25167491,1030159.6958949299
1682726400,2023-04-29 00:00:00,BTC/USDT,29319,29429,29037,29205,12.36919258,361242.2692989
1682640000,2023-04-28 00:00:00,BTC/USDT,29491,29558,28900,29311,36.30332373,1064086.7218500301
1682553600,2023-04-27 00:00:00,BTC/USDT,28455,29881,28445,29415,149.51938578,4398112.7327187
1682467200,2023-04-26 00:00:00,BTC/USDT,28288,30003,27255,28336,240.74911821,6821867.01359856
1682380800,2023-04-25 00:00:00,BTC/USDT,27511,28367,27237,28335,39.29732321,1113489.6531553501
1682294400,2023-04-24 00:00:00,BTC/USDT,27587,28000,26935,27513,45.40323292,1249179.14732796
1682208000,2023-04-23 00:00:00,BTC/USDT,27811,27811,27334,27580,141.25796267,3895894.6104386
1682121600,2023-04-22 00:00:00,BTC/USDT,27283,27875,27169,27814,27.57909298,767084.89214572
1682035200,2023-04-21 00:00:00,BTC/USDT,28289,28343,27129,27263,230.79660128,6292207.74069664
1681948800,2023-04-20 00:00:00,BTC/USDT,28791,29082,28012,28242,104.26534759,2944661.94663678
1681862400,2023-04-19 00:00:00,BTC/USDT,30351,30387,28585,28824,259.06435749,7467271.040291761
1681776000,2023-04-18 00:00:00,BTC/USDT,29433,30450,29110,30384,134.37176690,4082751.7654896
1681689600,2023-04-17 00:00:00,BTC/USDT,30306,30306,29250,29438,57.47306116,1691891.97442808
1681603200,2023-04-16 00:00:00,BTC/USDT,30293,30543,30133,30301,19.88229634,602453.46139834
1681516800,2023-04-15 00:00:00,BTC/USDT,30460,30550,30227,30300,17.08247638,517599.034314
1681430400,2023-04-14 00:00:00,BTC/USDT,30381,31010,29975,30484,64.59266615,1969042.8349166
1681344000,2023-04-13 00:00:00,BTC/USDT,29899,30592,29859,30383,56.06215172,1703336.35570876
1681257600,2023-04-12 00:00:00,BTC/USDT,30203,30466,29666,29882,96.07742885,2870985.7288957
1681171200,2023-04-11 00:00:00,BTC/USDT,29657,30670,29605,30209,139.76583765,4222186.18956885
1681084800,2023-04-10 00:00:00,BTC/USDT,28323,29777,28171,29647,113.48690616,3364546.3069255203
1680998400,2023-04-09 00:00:00,BTC/USDT,27927,28509,27819,28310,24.04477585,680707.6043135
1680912000,2023-04-08 00:00:00,BTC/USDT,27910,28146,27864,27932,32.92746740,919730.0194167999
1680825600,2023-04-07 00:00:00,BTC/USDT,28039,28103,27806,27909,28.84569519,805054.50705771
1680739200,2023-04-06 00:00:00,BTC/USDT,28162,28162,27742,28040,40.78771902,1143687.6413208
1680652800,2023-04-05 00:00:00,BTC/USDT,28159,28773,27819,28202,74.28367579,2094948.22462958
1680566400,2023-04-04 00:00:00,BTC/USDT,27799,28421,27659,28182,46.51148538,1310786.6809791601
1680480000,2023-04-03 00:00:00,BTC/USDT,28155,28508,27218,27809,297.28402475,8267171.44427275
1680393600,2023-04-02 00:00:00,BTC/USDT,28459,28517,27853,28165,83.22410492,2344006.9150718
1680307200,2023-04-01 00:00:00,BTC/USDT,28460,28812,28230,28468,18.62877830,530324.0606444
1680220800,2023-03-31 00:00:00,BTC/USDT,28032,28662,27551,28481,71.24476992,2029122.2920915198
1680134400,2023-03-30 00:00:00,BTC/USDT,28348,29182,27690,28043,108.81519192,3051504.42701256
1680048000,2023-03-29 00:00:00,BTC/USDT,27265,28625,27256,28350,108.58748824,3078455.291604
1679961600,2023-03-28 00:00:00,BTC/USDT,27145,27514,26636,27264,102.66867027,2799158.62624128
1679875200,2023-03-27 00:00:00,BTC/USDT,27972,28020,26568,27127,131.00345731,3553730.7864483697
1679788800,2023-03-26 00:00:00,BTC/USDT,27464,28158,27430,27966,31.39638095,878031.1896477
1679702400,2023-03-25 00:00:00,BTC/USDT,27444,27754,27175,27475,33.79507865,928519.78590875
1679616000,2023-03-24 00:00:00,BTC/USDT,28294,28364,26933,27433,135.61872905,3720428.5940286503
1679529600,2023-03-23 00:00:00,BTC/USDT,27250,28748,27131,28320,140.44685062,3977454.8095584
1679443200,2023-03-22 00:00:00,BTC/USDT,28107,28813,26655,27273,98.99846052,2699985.01376196
1679356800,2023-03-21 00:00:00,BTC/USDT,27731,28410,27362,28147,41.98157220,1181655.3127134
1679270400,2023-03-20 00:00:00,BTC/USDT,27997,28454,27149,27677,340.27265602,9417726.30066554
1679184000,2023-03-19 00:00:00,BTC/USDT,27021,28372,26840,27920,93.70147449,2616145.1677607996
1679097600,2023-03-18 00:00:00,BTC/USDT,27393,27708,26603,26907,69.10458187,1859396.98437609
1679011200,2023-03-17 00:00:00,BTC/USDT,25002,27746,24911,27407,232.25676117,6365461.05338619
1678924800,2023-03-16 00:00:00,BTC/USDT,24318,25161,24135,25007,145.40577095,3636162.1141466503
1678838400,2023-03-15 00:00:00,BTC/USDT,24697,25150,23838,24287,163.97920150,3982562.8668305
1678752000,2023-03-14 00:00:00,BTC/USDT,24110,26378,24004,24696,217.90761028,5381446.34347488
1678665600,2023-03-13 00:00:00,BTC/USDT,22015,24478,21038,24108,94.34459292,2274459.44611536
1678579200,2023-03-12 00:00:00,BTC/USDT,20469,22141,20321,22039,55.50630979,1223303.56146181
1678492800,2023-03-11 00:00:00,BTC/USDT,20216,20681,19803,20462,106.75757871,2184473.5755640203
1678406400,2023-03-10 00:00:00,BTC/USDT,20331,20331,19568,20112,108.42454222,2180634.39312864
1678320000,2023-03-09 00:00:00,BTC/USDT,21722,21803,20097,20370,64.64959895,1316912.3306115
1678233600,2023-03-08 00:00:00,BTC/USDT,22245,22273,21640,21710,64.96764702,1410447.6168042
1678147200,2023-03-07 00:00:00,BTC/USDT,22420,22522,21955,22218,53.07761554,1179278.46206772
1678060800,2023-03-06 00:00:00,BTC/USDT,22435,22603,22268,22416,43.74543754,980597.72789664
1677974400,2023-03-05 00:00:00,BTC/USDT,22353,22645,22216,22444,22.15893497,497335.13646668004
1677888000,2023-03-04 00:00:00,BTC/USDT,22347,22402,22202,22331,5.81950865,129955.44766315001
1677801600,2023-03-03 00:00:00,BTC/USDT,23462,23464,22000,22342,62.64859563,1399694.9235654601
1677715200,2023-03-02 00:00:00,BTC/USDT,23666,23779,23242,23507,77.27270303,1816449.43012621
1677628800,2023-03-01 00:00:00,BTC/USDT,23148,23987,23042,23626,136.62740464,3227959.0620246404
1677542400,2023-02-28 00:00:00,BTC/USDT,23488,23586,23040,23151,41.47136885,960103.66024635
1677456000,2023-02-27 00:00:00,BTC/USDT,23517,23858,23129,23508,42.02013342,987809.29643736
1677369600,2023-02-26 00:00:00,BTC/USDT,23137,23700,23076,23515,22.90538053,538620.02316295
1677283200,2023-02-25 00:00:00,BTC/USDT,23192,23197,22746,23147,26.31332324,609074.4930362799
1677196800,2023-02-24 00:00:00,BTC/USDT,23925,24120,22859,23194,57.39690448,1331263.80250912
1677110400,2023-02-23 00:00:00,BTC/USDT,24198,24596,23650,23947,42.19736988,1010500.4165163599
1677024000,2023-02-22 00:00:00,BTC/USDT,24466,24466,23597,24172,49.21612934,1189652.27840648
1676937600,2023-02-21 00:00:00,BTC/USDT,24889,25256,24184,24426,51.81545531,1265644.3114020599
1676851200,2023-02-20 00:00:00,BTC/USDT,24307,25100,23876,24823,73.01199758,1812376.81592834
1676764800,2023-02-19 00:00:00,BTC/USDT,24636,25167,24220,24225,34.75510126,841942.3280235
1676678400,2023-02-18 00:00:00,BTC/USDT,24574,24801,24446,24634,19.85093419,489007.91283646
1676592000,2023-02-17 00:00:00,BTC/USDT,23500,25000,23385,24636,69.24337567,1705879.8030061203
1676505600,2023-02-16 00:00:00,BTC/USDT,24337,25207,23521,23589,85.70586980,2021715.7627122
1676419200,2023-02-15 00:00:00,BTC/USDT,22190,24371,22091,24338,71.07942660,1729931.0845908
1676332800,2023-02-14 00:00:00,BTC/USDT,21764,22307,21562,22204,23.12770012,513527.45346448
1676246400,2023-02-13 00:00:00,BTC/USDT,21800,21891,21378,21803,14.49684706,316074.75644918
1676160000,2023-02-12 00:00:00,BTC/USDT,21860,22038,21681,21783,6.61431483,144079.61994188998
1676073600,2023-02-11 00:00:00,BTC/USDT,21634,21841,21632,21836,2.87793677,62842.627309719996
1675987200,2023-02-10 00:00:00,BTC/USDT,21889,21905,21449,21633,20.35480309,440335.45524597
1675900800,2023-02-09 00:00:00,BTC/USDT,22962,23006,21719,21812,89.86633726,1960164.54831512
1675814400,2023-02-08 00:00:00,BTC/USDT,23300,23409,22700,22959,10.88820736,249982.35277824
1675728000,2023-02-07 00:00:00,BTC/USDT,22789,23328,22780,23289,13.94370031,324734.83651959
1675641600,2023-02-06 00:00:00,BTC/USDT,22932,23137,22300,22774,96.07207735,2187945.4895689
1675555200,2023-02-05 00:00:00,BTC/USDT,23334,23425,22760,22955,37.88270919,869597.58945645
1675468800,2023-02-04 00:00:00,BTC/USDT,23430,23571,23266,23315,10.74508095,250521.56234925002
1675382400,2023-02-03 00:00:00,BTC/USDT,23507,23698,23244,23434,34.47144779,807803.90751086
1675296000,2023-02-02 00:00:00,BTC/USDT,23745,24244,23400,23473,72.09496328,1692285.07307144
1675209600,2023-02-01 00:00:00,BTC/USDT,23132,23800,22779,23721,46.11842057,1093975.05434097
1675123200,2023-01-31 00:00:00,BTC/USDT,22823,23300,22727,23136,22.75020632,526348.77341952
1675036800,2023-01-30 00:00:00,BTC/USDT,23742,23772,22505,22823,81.19559798,1853127.13269754
1674950400,2023-01-29 00:00:00,BTC/USDT,23029,23948,22981,23783,35.69949105,849040.9956421499
1674864000,2023-01-28 00:00:00,BTC/USDT,23054,23158,22889,22982,15.62908659,359187.66801138
1674777600,2023-01-27 00:00:00,BTC/USDT,23022,23484,22561,23054,54.04362611,1245921.75633994
1674691200,2023-01-26 00:00:00,BTC/USDT,23116,23260,22872,23021,53.48053837,1231175.47381577
1674604800,2023-01-25 00:00:00,BTC/USDT,22643,23810,22337,23042,68.74436351,1584007.62399742
1674518400,2023-01-24 00:00:00,BTC/USDT,22913,23141,22488,22583,73.49297989,1659691.96485587
1674432000,2023-01-23 00:00:00,BTC/USDT,22706,23143,22521,22952,33.36287518,765744.71113136
1674345600,2023-01-22 00:00:00,BTC/USDT,22765,23063,22259,22710,91.93346269,2087808.9376899
1674259200,2023-01-21 00:00:00,BTC/USDT,22671,23358,22446,22777,140.73084961,3205426.5615669703
1674172800,2023-01-20 00:00:00,BTC/USDT,21072,22741,20876,22693,135.19930930,3068077.9259449
1674086400,2023-01-19 00:00:00,BTC/USDT,20676,21175,20653,21125,83.85764891,1771492.8332237499
1674000000,2023-01-18 00:00:00,BTC/USDT,21135,21631,20416,20664,112.49664200,2324630.6102879997
1673913600,2023-01-17 00:00:00,BTC/USDT,21171,21606,20853,21135,60.04713090,1269096.1115715
1673827200,2023-01-16 00:00:00,BTC/USDT,20852,21451,20644,21185,115.60337405,2449057.47924925
1673740800,2023-01-15 00:00:00,BTC/USDT,20932,21040,20301,20870,71.25501166,1487092.0933442
1673654400,2023-01-14 00:00:00,BTC/USDT,19935,21300,19897,20946,349.80662243,7327049.51341878
1673568000,2023-01-13 00:00:00,BTC/USDT,18878,19974,18723,19928,226.14438668,4506605.33775904
1673481600,2023-01-12 00:00:00,BTC/USDT,17956,19107,17879,18854,308.19346710,5810679.6287034005
1673395200,2023-01-11 00:00:00,BTC/USDT,17438,17992,17322,17954,33.67223956,604551.38906024
1673308800,2023-01-10 00:00:00,BTC/USDT,17191,17489,17152,17447,48.75272367,850588.7698704901
1673222400,2023-01-09 00:00:00,BTC/USDT,17135,17396,17107,17189,104.94911148,1803970.27722972
